subject,trial,blink,pupil,IP_START_TIME,sample_message,TIMESTAMP,trial,time
BZ4min,1,0,606,175027414,NA,175149276,1,121862
BZ4min,1,0,606,175027414,NA,175149278,1,121864
BZ4min,1,0,606.5,175027414,NA,175149280,1,121866
BZ4min,1,0,606,175027414,NA,175149282,1,121868
BZ4min,1,0,605,175027414,NA,175149284,1,121870
BZ4min,1,0,607,175027414,NA,175149286,1,121872
BZ4min,1,0,607.5,175027414,NA,175149288,1,121874
BZ4min,1,0,607,175027414,NA,175149290,1,121876
BZ4min,1,0,606,175027414,NA,175149292,1,121878
BZ4min,1,0,606.5,175027414,NA,175149294,1,121880
BZ4min,1,0,607.5,175027414,NA,175149296,1,121882
BZ4min,1,0,609,175027414,NA,175149298,1,121884
BZ4min,1,0,609,175027414,NA,175149300,1,121886
BZ4min,1,0,608.5,175027414,NA,175149302,1,121888
BZ4min,1,0,607,175027414,NA,175149304,1,121890
BZ4min,1,0,605,175027414,NA,175149306,1,121892
BZ4min,1,0,605,175027414,NA,175149308,1,121894
BZ4min,1,0,606,175027414,NA,175149310,1,121896
BZ4min,1,0,607,175027414,NA,175149312,1,121898
BZ4min,1,0,608,175027414,NA,175149314,1,121900
BZ4min,1,0,608.5,175027414,NA,175149316,1,121902
BZ4min,1,0,608,175027414,NA,175149318,1,121904
BZ4min,1,0,608,175027414,NA,175149320,1,121906
BZ4min,1,0,610,175027414,NA,175149322,1,121908
BZ4min,1,0,610,175027414,NA,175149324,1,121910
BZ4min,1,0,610.5,175027414,NA,175149326,1,121912
BZ4min,1,0,611,175027414,NA,175149328,1,121914
BZ4min,1,0,611.5,175027414,NA,175149330,1,121916
BZ4min,1,0,611.5,175027414,NA,175149332,1,121918
BZ4min,1,0,611.5,175027414,NA,175149334,1,121920
BZ4min,1,0,612.5,175027414,NA,175149336,1,121922
BZ4min,1,0,611.5,175027414,NA,175149338,1,121924
BZ4min,1,0,609.5,175027414,NA,175149340,1,121926
BZ4min,1,0,609.5,175027414,NA,175149342,1,121928
BZ4min,1,0,610,175027414,NA,175149344,1,121930
BZ4min,1,0,609.5,175027414,NA,175149346,1,121932
BZ4min,1,0,610.5,175027414,NA,175149348,1,121934
BZ4min,1,0,609,175027414,NA,175149350,1,121936
BZ4min,1,0,610,175027414,NA,175149352,1,121938
BZ4min,1,0,611,175027414,NA,175149354,1,121940
BZ4min,1,0,612,175027414,NA,175149356,1,121942
BZ4min,1,0,612.5,175027414,NA,175149358,1,121944
BZ4min,1,0,611,175027414,NA,175149360,1,121946
BZ4min,1,0,609.5,175027414,NA,175149362,1,121948
BZ4min,1,0,607.5,175027414,NA,175149364,1,121950
BZ4min,1,0,607,175027414,NA,175149366,1,121952
BZ4min,1,0,609,175027414,NA,175149368,1,121954
BZ4min,1,0,612,175027414,NA,175149370,1,121956
BZ4min,1,0,612,175027414,NA,175149372,1,121958
BZ4min,1,0,612.5,175027414,NA,175149374,1,121960
BZ4min,1,0,612,175027414,NA,175149376,1,121962
BZ4min,1,0,612.5,175027414,NA,175149378,1,121964
BZ4min,1,0,614.5,175027414,NA,175149380,1,121966
BZ4min,1,0,615,175027414,NA,175149382,1,121968
BZ4min,1,0,614.5,175027414,NA,175149384,1,121970
BZ4min,1,0,613.5,175027414,NA,175149386,1,121972
BZ4min,1,0,613,175027414,NA,175149388,1,121974
BZ4min,1,0,611.5,175027414,NA,175149390,1,121976
BZ4min,1,0,612,175027414,NA,175149392,1,121978
BZ4min,1,0,612,175027414,NA,175149394,1,121980
BZ4min,1,0,611.5,175027414,NA,175149396,1,121982
BZ4min,1,0,612,175027414,NA,175149398,1,121984
BZ4min,1,0,612,175027414,NA,175149400,1,121986
BZ4min,1,0,612.5,175027414,NA,175149402,1,121988
BZ4min,1,0,613.5,175027414,NA,175149404,1,121990
BZ4min,1,0,613,175027414,NA,175149406,1,121992
BZ4min,1,0,613,175027414,NA,175149408,1,121994
BZ4min,1,0,613,175027414,NA,175149410,1,121996
BZ4min,1,0,612.5,175027414,NA,175149412,1,121998
BZ4min,1,0,612,175027414,NA,175149414,1,122000
BZ4min,1,0,611,175027414,NA,175149416,1,122002
BZ4min,1,0,610.5,175027414,NA,175149418,1,122004
BZ4min,1,0,611,175027414,NA,175149420,1,122006
BZ4min,1,0,611,175027414,NA,175149422,1,122008
BZ4min,1,0,610,175027414,NA,175149424,1,122010
BZ4min,1,0,609.5,175027414,NA,175149426,1,122012
BZ4min,1,0,609,175027414,NA,175149428,1,122014
BZ4min,1,0,609,175027414,NA,175149430,1,122016
BZ4min,1,0,610,175027414,NA,175149432,1,122018
BZ4min,1,0,610,175027414,NA,175149434,1,122020
BZ4min,1,0,610,175027414,NA,175149436,1,122022
BZ4min,1,0,611.5,175027414,NA,175149438,1,122024
BZ4min,1,0,612,175027414,NA,175149440,1,122026
BZ4min,1,0,611,175027414,NA,175149442,1,122028
BZ4min,1,0,610.5,175027414,NA,175149444,1,122030
BZ4min,1,0,609.5,175027414,NA,175149446,1,122032
BZ4min,1,0,609.5,175027414,NA,175149448,1,122034
BZ4min,1,0,612.5,175027414,NA,175149450,1,122036
BZ4min,1,0,615.5,175027414,NA,175149452,1,122038
BZ4min,1,0,616.5,175027414,NA,175149454,1,122040
BZ4min,1,0,616,175027414,NA,175149456,1,122042
BZ4min,1,0,615.5,175027414,NA,175149458,1,122044
BZ4min,1,0,616,175027414,NA,175149460,1,122046
BZ4min,1,0,617,175027414,NA,175149462,1,122048
BZ4min,1,0,615.5,175027414,NA,175149464,1,122050
BZ4min,1,0,614,175027414,NA,175149466,1,122052
BZ4min,1,0,614,175027414,NA,175149468,1,122054
BZ4min,1,0,614.5,175027414,NA,175149470,1,122056
BZ4min,1,0,615.5,175027414,NA,175149472,1,122058
BZ4min,1,0,616.5,175027414,NA,175149474,1,122060
BZ4min,1,0,617.5,175027414,NA,175149476,1,122062
BZ4min,1,0,617,175027414,NA,175149478,1,122064
BZ4min,1,0,614.5,175027414,NA,175149480,1,122066
BZ4min,1,0,613.5,175027414,NA,175149482,1,122068
BZ4min,1,0,614,175027414,NA,175149484,1,122070
BZ4min,1,0,615.5,175027414,NA,175149486,1,122072
BZ4min,1,0,617.5,175027414,NA,175149488,1,122074
BZ4min,1,0,618,175027414,NA,175149490,1,122076
BZ4min,1,0,617.5,175027414,NA,175149492,1,122078
BZ4min,1,0,618,175027414,NA,175149494,1,122080
BZ4min,1,0,618,175027414,NA,175149496,1,122082
BZ4min,1,0,616,175027414,NA,175149498,1,122084
BZ4min,1,0,616,175027414,NA,175149500,1,122086
BZ4min,1,0,616,175027414,NA,175149502,1,122088
BZ4min,1,0,616.5,175027414,NA,175149504,1,122090
BZ4min,1,0,617.5,175027414,NA,175149506,1,122092
BZ4min,1,0,616.5,175027414,NA,175149508,1,122094
BZ4min,1,0,620,175027414,NA,175149510,1,122096
BZ4min,1,0,621.5,175027414,NA,175149512,1,122098
BZ4min,1,0,620.5,175027414,NA,175149514,1,122100
BZ4min,1,0,620,175027414,NA,175149516,1,122102
BZ4min,1,0,620,175027414,NA,175149518,1,122104
BZ4min,1,0,620,175027414,NA,175149520,1,122106
BZ4min,1,0,620,175027414,NA,175149522,1,122108
BZ4min,1,0,620,175027414,NA,175149524,1,122110
BZ4min,1,0,620.5,175027414,NA,175149526,1,122112
BZ4min,1,0,620.5,175027414,NA,175149528,1,122114
BZ4min,1,0,620.5,175027414,NA,175149530,1,122116
BZ4min,1,0,618.5,175027414,NA,175149532,1,122118
BZ4min,1,0,618,175027414,NA,175149534,1,122120
BZ4min,1,0,618,175027414,NA,175149536,1,122122
BZ4min,1,0,617.5,175027414,NA,175149538,1,122124
BZ4min,1,0,618.5,175027414,NA,175149540,1,122126
BZ4min,1,0,618,175027414,NA,175149542,1,122128
BZ4min,1,0,617,175027414,NA,175149544,1,122130
BZ4min,1,0,621,175027414,NA,175149546,1,122132
BZ4min,1,0,623.5,175027414,NA,175149548,1,122134
BZ4min,1,0,624.5,175027414,NA,175149550,1,122136
BZ4min,1,0,625,175027414,NA,175149552,1,122138
BZ4min,1,0,625.5,175027414,NA,175149554,1,122140
BZ4min,1,0,626,175027414,NA,175149556,1,122142
BZ4min,1,0,625.5,175027414,NA,175149558,1,122144
BZ4min,1,0,625.5,175027414,NA,175149560,1,122146
BZ4min,1,0,626,175027414,NA,175149562,1,122148
BZ4min,1,0,626.5,175027414,NA,175149564,1,122150
BZ4min,1,0,627,175027414,NA,175149566,1,122152
BZ4min,1,0,627,175027414,NA,175149568,1,122154
BZ4min,1,0,628.5,175027414,NA,175149570,1,122156
BZ4min,1,0,631,175027414,NA,175149572,1,122158
BZ4min,1,0,631,175027414,NA,175149574,1,122160
BZ4min,1,0,631.5,175027414,NA,175149576,1,122162
BZ4min,1,0,632.5,175027414,NA,175149578,1,122164
BZ4min,1,0,634,175027414,NA,175149580,1,122166
BZ4min,1,0,634,175027414,NA,175149582,1,122168
BZ4min,1,0,634,175027414,NA,175149584,1,122170
BZ4min,1,0,635.5,175027414,NA,175149586,1,122172
BZ4min,1,0,635.5,175027414,NA,175149588,1,122174
BZ4min,1,0,636,175027414,NA,175149590,1,122176
BZ4min,1,0,637,175027414,NA,175149592,1,122178
BZ4min,1,0,638,175027414,NA,175149594,1,122180
BZ4min,1,0,638,175027414,NA,175149596,1,122182
BZ4min,1,0,638.5,175027414,NA,175149598,1,122184
BZ4min,1,0,639.5,175027414,NA,175149600,1,122186
BZ4min,1,0,639.5,175027414,NA,175149602,1,122188
BZ4min,1,0,640,175027414,NA,175149604,1,122190
BZ4min,1,0,640,175027414,NA,175149606,1,122192
BZ4min,1,0,642.5,175027414,NA,175149608,1,122194
BZ4min,1,0,646,175027414,NA,175149610,1,122196
BZ4min,1,0,645,175027414,NA,175149612,1,122198
BZ4min,1,0,643.5,175027414,NA,175149614,1,122200
BZ4min,1,0,646,175027414,NA,175149616,1,122202
BZ4min,1,0,647,175027414,NA,175149618,1,122204
BZ4min,1,0,649,175027414,NA,175149620,1,122206
BZ4min,1,0,649,175027414,NA,175149622,1,122208
BZ4min,1,0,649.5,175027414,NA,175149624,1,122210
BZ4min,1,0,650.5,175027414,NA,175149626,1,122212
BZ4min,1,0,650,175027414,NA,175149628,1,122214
BZ4min,1,0,652.5,175027414,NA,175149630,1,122216
BZ4min,1,0,653.5,175027414,NA,175149632,1,122218
BZ4min,1,0,654.5,175027414,NA,175149634,1,122220
BZ4min,1,0,655,175027414,NA,175149636,1,122222
BZ4min,1,0,654.5,175027414,NA,175149638,1,122224
BZ4min,1,0,656,175027414,NA,175149640,1,122226
BZ4min,1,0,658,175027414,NA,175149642,1,122228
BZ4min,1,0,660,175027414,NA,175149644,1,122230
BZ4min,1,0,662.5,175027414,NA,175149646,1,122232
BZ4min,1,0,663,175027414,NA,175149648,1,122234
BZ4min,1,0,664,175027414,NA,175149650,1,122236
BZ4min,1,0,666,175027414,NA,175149652,1,122238
BZ4min,1,0,666.5,175027414,NA,175149654,1,122240
BZ4min,1,0,667.5,175027414,NA,175149656,1,122242
BZ4min,1,0,670,175027414,NA,175149658,1,122244
BZ4min,1,0,672,175027414,NA,175149660,1,122246
BZ4min,1,0,672.5,175027414,NA,175149662,1,122248
BZ4min,1,0,673,175027414,NA,175149664,1,122250
BZ4min,1,0,672,175027414,NA,175149666,1,122252
BZ4min,1,0,675,175027414,NA,175149668,1,122254
BZ4min,1,0,678.5,175027414,NA,175149670,1,122256
BZ4min,1,0,678,175027414,NA,175149672,1,122258
BZ4min,1,0,679,175027414,NA,175149674,1,122260
BZ4min,1,0,680.5,175027414,NA,175149676,1,122262
BZ4min,1,0,681,175027414,NA,175149678,1,122264
BZ4min,1,0,681,175027414,NA,175149680,1,122266
BZ4min,1,0,680.5,175027414,NA,175149682,1,122268
BZ4min,1,0,681.5,175027414,NA,175149684,1,122270
BZ4min,1,0,685,175027414,NA,175149686,1,122272
BZ4min,1,0,688.5,175027414,NA,175149688,1,122274
BZ4min,1,0,689.5,175027414,NA,175149690,1,122276
BZ4min,1,0,689.5,175027414,NA,175149692,1,122278
BZ4min,1,0,690,175027414,NA,175149694,1,122280
BZ4min,1,0,692.5,175027414,NA,175149696,1,122282
BZ4min,1,0,695,175027414,NA,175149698,1,122284
BZ4min,1,0,696.5,175027414,NA,175149700,1,122286
BZ4min,1,0,696.5,175027414,NA,175149702,1,122288
BZ4min,1,0,698.5,175027414,NA,175149704,1,122290
BZ4min,1,0,701.5,175027414,NA,175149706,1,122292
BZ4min,1,0,701.5,175027414,NA,175149708,1,122294
BZ4min,1,0,703.5,175027414,NA,175149710,1,122296
BZ4min,1,0,705,175027414,NA,175149712,1,122298
BZ4min,1,0,704.5,175027414,NA,175149714,1,122300
BZ4min,1,0,704,175027414,NA,175149716,1,122302
BZ4min,1,0,704.5,175027414,NA,175149718,1,122304
BZ4min,1,0,705,175027414,NA,175149720,1,122306
BZ4min,1,0,707,175027414,NA,175149722,1,122308
BZ4min,1,0,709.5,175027414,NA,175149724,1,122310
BZ4min,1,0,708.5,175027414,NA,175149726,1,122312
BZ4min,1,0,709,175027414,NA,175149728,1,122314
BZ4min,1,0,712.5,175027414,NA,175149730,1,122316
BZ4min,1,0,712,175027414,NA,175149732,1,122318
BZ4min,1,0,712,175027414,NA,175149734,1,122320
BZ4min,1,0,716,175027414,NA,175149736,1,122322
BZ4min,1,0,720.5,175027414,NA,175149738,1,122324
BZ4min,1,0,722.5,175027414,NA,175149740,1,122326
BZ4min,1,0,723.5,175027414,NA,175149742,1,122328
BZ4min,1,0,725.5,175027414,NA,175149744,1,122330
BZ4min,1,0,726.5,175027414,NA,175149746,1,122332
BZ4min,1,0,727.5,175027414,NA,175149748,1,122334
BZ4min,1,0,727,175027414,NA,175149750,1,122336
BZ4min,1,0,727.5,175027414,NA,175149752,1,122338
BZ4min,1,0,727,175027414,NA,175149754,1,122340
BZ4min,1,0,726.5,175027414,NA,175149756,1,122342
BZ4min,1,0,729.5,175027414,NA,175149758,1,122344
BZ4min,1,0,731.5,175027414,NA,175149760,1,122346
BZ4min,1,0,731.5,175027414,NA,175149762,1,122348
BZ4min,1,0,731.5,175027414,NA,175149764,1,122350
BZ4min,1,0,732,175027414,NA,175149766,1,122352
BZ4min,1,0,733.5,175027414,NA,175149768,1,122354
BZ4min,1,0,735.5,175027414,NA,175149770,1,122356
BZ4min,1,0,735.5,175027414,NA,175149772,1,122358
BZ4min,1,0,735.5,175027414,NA,175149774,1,122360
BZ4min,1,0,736,175027414,NA,175149776,1,122362
BZ4min,1,0,737,175027414,NA,175149778,1,122364
BZ4min,1,0,740,175027414,NA,175149780,1,122366
BZ4min,1,0,741,175027414,NA,175149782,1,122368
BZ4min,1,0,740.5,175027414,NA,175149784,1,122370
BZ4min,1,0,741,175027414,NA,175149786,1,122372
BZ4min,1,0,743.5,175027414,NA,175149788,1,122374
BZ4min,1,0,744,175027414,NA,175149790,1,122376
BZ4min,1,0,746.5,175027414,NA,175149792,1,122378
BZ4min,1,0,748.5,175027414,NA,175149794,1,122380
BZ4min,1,0,750,175027414,NA,175149796,1,122382
BZ4min,1,0,751,175027414,NA,175149798,1,122384
BZ4min,1,0,751.5,175027414,NA,175149800,1,122386
BZ4min,1,0,751.5,175027414,NA,175149802,1,122388
BZ4min,1,0,751.5,175027414,NA,175149804,1,122390
BZ4min,1,0,752,175027414,NA,175149806,1,122392
BZ4min,1,0,752.5,175027414,NA,175149808,1,122394
BZ4min,1,0,752.5,175027414,NA,175149810,1,122396
BZ4min,1,0,753.5,175027414,NA,175149812,1,122398
BZ4min,1,0,758.5,175027414,NA,175149814,1,122400
BZ4min,1,0,760.5,175027414,NA,175149816,1,122402
BZ4min,1,0,760,175027414,NA,175149818,1,122404
BZ4min,1,0,759,175027414,NA,175149820,1,122406
BZ4min,1,0,761,175027414,NA,175149822,1,122408
BZ4min,1,0,763,175027414,NA,175149824,1,122410
BZ4min,1,0,763.5,175027414,NA,175149826,1,122412
BZ4min,1,0,763.5,175027414,NA,175149828,1,122414
BZ4min,1,0,764,175027414,NA,175149830,1,122416
BZ4min,1,0,764,175027414,NA,175149832,1,122418
BZ4min,1,0,766.5,175027414,NA,175149834,1,122420
BZ4min,1,0,767.5,175027414,NA,175149836,1,122422
BZ4min,1,0,766.5,175027414,NA,175149838,1,122424
BZ4min,1,0,767.5,175027414,NA,175149840,1,122426
BZ4min,1,0,769,175027414,NA,175149842,1,122428
BZ4min,1,0,769.5,175027414,NA,175149844,1,122430
BZ4min,1,0,771,175027414,NA,175149846,1,122432
BZ4min,1,0,771.5,175027414,NA,175149848,1,122434
BZ4min,1,0,772.5,175027414,NA,175149850,1,122436
BZ4min,1,0,775,175027414,NA,175149852,1,122438
BZ4min,1,0,774,175027414,NA,175149854,1,122440
BZ4min,1,0,774.5,175027414,NA,175149856,1,122442
BZ4min,1,0,775,175027414,NA,175149858,1,122444
BZ4min,1,0,777,175027414,NA,175149860,1,122446
BZ4min,1,0,777,175027414,NA,175149862,1,122448
BZ4min,1,0,776.5,175027414,NA,175149864,1,122450
BZ4min,1,0,777,175027414,NA,175149866,1,122452
BZ4min,1,0,777,175027414,NA,175149868,1,122454
BZ4min,1,0,777.5,175027414,NA,175149870,1,122456
BZ4min,1,0,777.5,175027414,NA,175149872,1,122458
BZ4min,1,0,781.5,175027414,NA,175149874,1,122460
BZ4min,1,0,782.5,175027414,NA,175149876,1,122462
BZ4min,1,0,780,175027414,NA,175149878,1,122464
BZ4min,1,0,778,175027414,NA,175149880,1,122466
BZ4min,1,0,778.5,175027414,NA,175149882,1,122468
BZ4min,1,0,777.5,175027414,NA,175149884,1,122470
BZ4min,1,0,776.5,175027414,NA,175149886,1,122472
BZ4min,1,0,780,175027414,NA,175149888,1,122474
BZ4min,1,0,782.5,175027414,NA,175149890,1,122476
BZ4min,1,0,782.5,175027414,NA,175149892,1,122478
BZ4min,1,0,779.5,175027414,NA,175149894,1,122480
BZ4min,1,0,777,175027414,NA,175149896,1,122482
BZ4min,1,0,775.5,175027414,NA,175149898,1,122484
BZ4min,1,0,774.5,175027414,NA,175149900,1,122486
BZ4min,1,0,773,175027414,NA,175149902,1,122488
BZ4min,1,0,772.5,175027414,NA,175149904,1,122490
BZ4min,1,0,773,175027414,NA,175149906,1,122492
BZ4min,1,0,774.5,175027414,NA,175149908,1,122494
BZ4min,1,0,774,175027414,NA,175149910,1,122496
BZ4min,1,0,773,175027414,NA,175149912,1,122498
BZ4min,1,0,771,175027414,NA,175149914,1,122500
BZ4min,1,0,769,175027414,NA,175149916,1,122502
BZ4min,1,0,768,175027414,NA,175149918,1,122504
BZ4min,1,0,765,175027414,NA,175149920,1,122506
BZ4min,1,0,765.5,175027414,NA,175149922,1,122508
BZ4min,1,0,764.5,175027414,NA,175149924,1,122510
BZ4min,1,0,763.5,175027414,NA,175149926,1,122512
BZ4min,1,0,762.5,175027414,NA,175149928,1,122514
BZ4min,1,0,761,175027414,NA,175149930,1,122516
BZ4min,1,0,762,175027414,NA,175149932,1,122518
BZ4min,1,0,760,175027414,NA,175149934,1,122520
BZ4min,1,0,757,175027414,NA,175149936,1,122522
BZ4min,1,0,755.5,175027414,NA,175149938,1,122524
BZ4min,1,0,754.5,175027414,NA,175149940,1,122526
BZ4min,1,0,754.5,175027414,NA,175149942,1,122528
BZ4min,1,0,752.5,175027414,NA,175149944,1,122530
BZ4min,1,0,752.5,175027414,NA,175149946,1,122532
BZ4min,1,0,752,175027414,NA,175149948,1,122534
BZ4min,1,0,750,175027414,NA,175149950,1,122536
BZ4min,1,0,746,175027414,NA,175149952,1,122538
BZ4min,1,0,743.5,175027414,NA,175149954,1,122540
BZ4min,1,0,744.5,175027414,NA,175149956,1,122542
BZ4min,1,0,744.5,175027414,NA,175149958,1,122544
BZ4min,1,0,743.5,175027414,NA,175149960,1,122546
BZ4min,1,0,741.5,175027414,NA,175149962,1,122548
BZ4min,1,0,739,175027414,NA,175149964,1,122550
BZ4min,1,0,737,175027414,NA,175149966,1,122552
BZ4min,1,0,736,175027414,NA,175149968,1,122554
BZ4min,1,0,735.5,175027414,NA,175149970,1,122556
BZ4min,1,0,733.5,175027414,NA,175149972,1,122558
BZ4min,1,0,731,175027414,NA,175149974,1,122560
BZ4min,1,0,728,175027414,NA,175149976,1,122562
BZ4min,1,0,725,175027414,NA,175149978,1,122564
BZ4min,1,0,724,175027414,NA,175149980,1,122566
BZ4min,1,0,721.5,175027414,NA,175149982,1,122568
BZ4min,1,0,721,175027414,NA,175149984,1,122570
BZ4min,1,0,720.5,175027414,NA,175149986,1,122572
BZ4min,1,0,721,175027414,NA,175149988,1,122574
BZ4min,1,0,721,175027414,NA,175149990,1,122576
BZ4min,1,0,718.5,175027414,NA,175149992,1,122578
BZ4min,1,0,713.5,175027414,NA,175149994,1,122580
BZ4min,1,0,711.5,175027414,NA,175149996,1,122582
BZ4min,1,0,709.5,175027414,NA,175149998,1,122584
BZ4min,1,0,708.5,175027414,NA,175150000,1,122586
BZ4min,1,0,707.5,175027414,NA,175150002,1,122588
BZ4min,1,0,706.5,175027414,NA,175150004,1,122590
BZ4min,1,0,703,175027414,NA,175150006,1,122592
BZ4min,1,0,700,175027414,NA,175150008,1,122594
BZ4min,1,0,699.5,175027414,NA,175150010,1,122596
BZ4min,1,0,700,175027414,NA,175150012,1,122598
BZ4min,1,0,699.5,175027414,NA,175150014,1,122600
BZ4min,1,0,697.5,175027414,NA,175150016,1,122602
BZ4min,1,0,694.5,175027414,NA,175150018,1,122604
BZ4min,1,0,692.5,175027414,NA,175150020,1,122606
BZ4min,1,0,692.5,175027414,NA,175150022,1,122608
BZ4min,1,0,693.5,175027414,NA,175150024,1,122610
BZ4min,1,0,692.5,175027414,NA,175150026,1,122612
BZ4min,1,0,692,175027414,NA,175150028,1,122614
BZ4min,1,0,693,175027414,NA,175150030,1,122616
BZ4min,1,0,690.5,175027414,NA,175150032,1,122618
BZ4min,1,0,687,175027414,NA,175150034,1,122620
BZ4min,1,0,687,175027414,NA,175150036,1,122622
BZ4min,1,0,688,175027414,NA,175150038,1,122624
BZ4min,1,0,686.5,175027414,NA,175150040,1,122626
BZ4min,1,0,683,175027414,NA,175150042,1,122628
BZ4min,1,0,681.5,175027414,NA,175150044,1,122630
BZ4min,1,0,679.5,175027414,NA,175150046,1,122632
BZ4min,1,0,676,175027414,NA,175150048,1,122634
BZ4min,1,0,674.5,175027414,NA,175150050,1,122636
BZ4min,1,0,674.5,175027414,NA,175150052,1,122638
BZ4min,1,0,674.5,175027414,NA,175150054,1,122640
BZ4min,1,0,673.5,175027414,NA,175150056,1,122642
BZ4min,1,0,672,175027414,NA,175150058,1,122644
BZ4min,1,0,671.5,175027414,NA,175150060,1,122646
BZ4min,1,0,671.5,175027414,NA,175150062,1,122648
BZ4min,1,0,671.5,175027414,NA,175150064,1,122650
BZ4min,1,0,668.5,175027414,NA,175150066,1,122652
BZ4min,1,0,667,175027414,NA,175150068,1,122654
BZ4min,1,0,666.5,175027414,NA,175150070,1,122656
BZ4min,1,0,666.5,175027414,NA,175150072,1,122658
BZ4min,1,0,666,175027414,NA,175150074,1,122660
BZ4min,1,0,664.5,175027414,NA,175150076,1,122662
BZ4min,1,0,664.5,175027414,NA,175150078,1,122664
BZ4min,1,0,664.5,175027414,NA,175150080,1,122666
BZ4min,1,0,666,175027414,NA,175150082,1,122668
BZ4min,1,0,666,175027414,NA,175150084,1,122670
BZ4min,1,0,665.5,175027414,NA,175150086,1,122672
BZ4min,1,0,664,175027414,NA,175150088,1,122674
BZ4min,1,0,665.5,175027414,NA,175150090,1,122676
BZ4min,1,0,666.5,175027414,NA,175150092,1,122678
BZ4min,1,0,667,175027414,NA,175150094,1,122680
BZ4min,1,0,664.5,175027414,NA,175150096,1,122682
BZ4min,1,0,663.5,175027414,NA,175150098,1,122684
BZ4min,1,0,664,175027414,NA,175150100,1,122686
BZ4min,1,0,661.5,175027414,NA,175150102,1,122688
BZ4min,1,0,660,175027414,NA,175150104,1,122690
BZ4min,1,0,660.5,175027414,NA,175150106,1,122692
BZ4min,1,0,659,175027414,NA,175150108,1,122694
BZ4min,1,0,657,175027414,NA,175150110,1,122696
BZ4min,1,0,658,175027414,NA,175150112,1,122698
BZ4min,1,0,659,175027414,NA,175150114,1,122700
BZ4min,1,0,657,175027414,NA,175150116,1,122702
BZ4min,1,0,656,175027414,NA,175150118,1,122704
BZ4min,1,0,656,175027414,NA,175150120,1,122706
BZ4min,1,0,654.5,175027414,NA,175150122,1,122708
BZ4min,1,0,653.5,175027414,NA,175150124,1,122710
BZ4min,1,0,651,175027414,NA,175150126,1,122712
BZ4min,1,0,650.5,175027414,NA,175150128,1,122714
BZ4min,1,0,650,175027414,NA,175150130,1,122716
BZ4min,1,0,649.5,175027414,NA,175150132,1,122718
BZ4min,1,0,652,175027414,NA,175150134,1,122720
BZ4min,1,0,654.5,175027414,NA,175150136,1,122722
BZ4min,1,0,656.5,175027414,NA,175150138,1,122724
BZ4min,1,0,656,175027414,NA,175150140,1,122726
BZ4min,1,0,655.5,175027414,NA,175150142,1,122728
BZ4min,1,0,654.5,175027414,NA,175150144,1,122730
BZ4min,1,0,653.5,175027414,NA,175150146,1,122732
BZ4min,1,0,653,175027414,NA,175150148,1,122734
BZ4min,1,0,653,175027414,NA,175150150,1,122736
BZ4min,1,0,653.5,175027414,NA,175150152,1,122738
BZ4min,1,0,653,175027414,NA,175150154,1,122740
BZ4min,1,0,652.5,175027414,NA,175150156,1,122742
BZ4min,1,0,651,175027414,NA,175150158,1,122744
BZ4min,1,0,650.5,175027414,NA,175150160,1,122746
BZ4min,1,0,651,175027414,NA,175150162,1,122748
BZ4min,1,0,651,175027414,NA,175150164,1,122750
BZ4min,1,0,651.5,175027414,NA,175150166,1,122752
BZ4min,1,0,651,175027414,NA,175150168,1,122754
BZ4min,1,0,651.5,175027414,NA,175150170,1,122756
BZ4min,1,0,652.5,175027414,NA,175150172,1,122758
BZ4min,1,0,653,175027414,NA,175150174,1,122760
BZ4min,1,0,652.5,175027414,NA,175150176,1,122762
BZ4min,1,0,650,175027414,NA,175150178,1,122764
BZ4min,1,0,650,175027414,NA,175150180,1,122766
BZ4min,1,0,651,175027414,NA,175150182,1,122768
BZ4min,1,0,649.5,175027414,NA,175150184,1,122770
BZ4min,1,0,651,175027414,NA,175150186,1,122772
BZ4min,1,0,652.5,175027414,NA,175150188,1,122774
BZ4min,1,0,651.5,175027414,NA,175150190,1,122776
BZ4min,1,0,650,175027414,NA,175150192,1,122778
BZ4min,1,0,648,175027414,NA,175150194,1,122780
BZ4min,1,0,649.5,175027414,NA,175150196,1,122782
BZ4min,1,0,652,175027414,NA,175150198,1,122784
BZ4min,1,0,654,175027414,NA,175150200,1,122786
BZ4min,1,0,653,175027414,NA,175150202,1,122788
BZ4min,1,0,653.5,175027414,NA,175150204,1,122790
BZ4min,1,0,654.5,175027414,NA,175150206,1,122792
BZ4min,1,0,654,175027414,NA,175150208,1,122794
BZ4min,1,0,654,175027414,NA,175150210,1,122796
BZ4min,1,0,653.5,175027414,NA,175150212,1,122798
BZ4min,1,0,654.5,175027414,NA,175150214,1,122800
BZ4min,1,0,655.5,175027414,NA,175150216,1,122802
BZ4min,1,0,657,175027414,NA,175150218,1,122804
BZ4min,1,0,657,175027414,NA,175150220,1,122806
BZ4min,1,0,658.5,175027414,NA,175150222,1,122808
BZ4min,1,0,658.5,175027414,NA,175150224,1,122810
BZ4min,1,0,659,175027414,NA,175150226,1,122812
BZ4min,1,0,658,175027414,NA,175150228,1,122814
BZ4min,1,0,657.5,175027414,NA,175150230,1,122816
BZ4min,1,0,658,175027414,NA,175150232,1,122818
BZ4min,1,0,659,175027414,NA,175150234,1,122820
BZ4min,1,0,659.5,175027414,NA,175150236,1,122822
